"SalePrice","LotArea","Neighborhood","BuildingType","OverallQuality","OverallCondition","YearBuilt","CentralAir","LivingArea","Bathrooms","Bedrooms","Fireplaces","HasGarage"
262500.0,1930.42965970801,"NWAmes","Single-family",7,7,1968,"Y",200.27940649297287,2,3,1,1
283463.0,1421.8351557427843,"Timber","Single-family",8,5,2006,"Y",164.97969662871978,2,3,1,1
215000.0,1504.510792003798,"SawyerW","Single-family",7,5,1998,"Y",138.78359615051087,2,3,1,1
122000.0,487.6933599666547,"OldTown","Single-family",8,5,1872,"N",219.0439891050232,2,4,0,1
200000.0,1081.5645314460496,"NAmes","Two-family",5,5,1969,"Y",244.6827257432702,2,6,0,1
171000.0,858.9905713546012,"NAmes","Single-family",6,6,1962,"Y",159.40605822910086,1,4,1,1
134900.0,557.3638399618911,"BrkSide","Single-family",6,9,1937,"Y",109.24331263253066,1,2,0,1
410000.0,1367.399287373173,"NoRidge","Single-family",8,5,1995,"Y",300.79068563276724,2,4,1,1
235000.0,958.2942288411448,"CollgCr","Single-family",7,5,2000,"Y",173.24726025482116,2,3,1,1
170000.0,946.775376148599,"NWAmes","Single-family",7,6,1968,"Y",178.35642878780516,3,4,1,1
110000.0,880.356185219807,"NAmes","Single-family",5,5,1966,"Y",82.86142420766781,1,3,0,1
149900.0,1164.6117436003715,"NAmes","Single-family",5,6,1971,"Y",100.13970324648643,1,3,1,1
177500.0,196.65654153322058,"Somerst","",6,5,2000,"Y",146.12222004334245,2,3,0,1
315000.0,1554.7664315736952,"NridgHt","Single-family",9,5,2004,"Y",183.93006718742407,2,3,1,1
189000.0,914.2624854841554,"SWISU","Single-family",5,6,1921,"Y",241.61722462347979,3,4,0,1
260000.0,1500.9808210173728,"StoneBr","Single-family",7,5,2005,"Y",142.12777919028224,2,3,1,1
104900.0,1162.3822882405238,"NAmes","Single-family",4,4,1920,"Y",161.44972564229445,2,4,1,1
156932.0,789.5058793060188,"Gilbert","Single-family",6,5,2006,"Y",131.16629033769837,2,3,1,1
144152.0,295.4028351798023,"Somerst","Townhouse",7,5,2005,"Y",111.47276799237822,2,2,0,1
216000.0,696.7047999523638,"Somerst","Single-family",7,5,2000,"Y",155.50451134936762,2,3,0,1
193000.0,852.6737811683664,"CollgCr","Single-family",7,5,1999,"Y",166.28021225529753,2,3,0,1
127000.0,247.56243891640662,"MeadowV","Townhouse",5,6,1977,"Y",137.01861065729824,2,4,1,1
144000.0,411.9847717051645,"CollgCr","Townhouse",6,5,2003,"Y",78.7740893812806,1,1,0,1
232000.0,987.9274063324519,"CollgCr","Single-family",8,5,2003,"Y",154.94714750940574,2,3,1,1
105000.0,501.627455965702,"OldTown","Single-family",4,6,1920,"Y",127.63631935127306,1,2,0,1
165500.0,891.7821439390258,"NAmes","Single-family",6,6,1955,"Y",154.29688969611686,1,3,1,1
274300.0,905.716239938073,"CollgCr","Single-family",7,6,1998,"Y",194.79866206668095,2,3,1,1
466500.0,1058.991295927593,"NoRidge","Single-family",10,5,2001,"Y",244.5898317699432,2,2,2,1
250000.0,986.9984665991822,"Somerst","Single-family",7,5,2005,"Y",181.88639977423045,2,3,1,1
239000.0,1020.9976608368576,"Timber","Single-family",8,5,2007,"Y",145.9364320966885,2,3,1,1
91000.0,584.4888801733698,"SWISU","Single-family",6,5,1930,"N",73.38623892831566,1,2,0,1
117000.0,1021.6479186501464,"Edwards","Single-family",5,5,1941,"Y",149.0019332164789,2,3,0,1
83000.0,181.42192990759557,"BrDale","",6,5,1973,"Y",91.68635167373108,1,2,0,1
167500.0,904.3228303381683,"Timber","Single-family",5,5,2006,"Y",129.4941988178127,2,3,0,1
58500.0,762.845308961175,"Edwards","Single-family",3,3,1914,"N",80.26039295451233,1,2,0,1
237500.0,1200.6546052512404,"NAmes","Single-family",6,7,1970,"Y",196.65654153322058,2,4,2,1
157000.0,668.8366079542693,"OldTown","Single-family",7,7,1920,"Y",163.67918100214203,1,4,0,1
112000.0,2353.840390132393,"Sawyer","Single-family",5,7,1918,"Y",131.5378662310063,2,3,0,1
105000.0,841.6193983424556,"Edwards","Single-family",6,5,1939,"Y",116.86061844534316,1,2,0,1
125500.0,504.9716390054733,"IDOTRR","Single-family",4,8,1922,"Y",107.19964521933706,1,3,0,1
250000.0,1550.586202773981,"NWAmes","Single-family",7,5,1978,"Y",258.6168217423175,3,5,2,1
136000.0,791.4566527458853,"OldTown","Single-family",6,7,1916,"N",234.65017662395616,2,5,1,1
377500.0,1383.3770507854138,"Gilbert","Single-family",9,5,2006,"Y",162.19287742891032,2,3,2,1
131000.0,557.3638399618911,"BrkSide","Single-family",6,6,1941,"Y",113.14485951226389,1,3,1,1
235000.0,845.3351572755348,"CollgCr","Single-family",7,5,2000,"Y",141.66330932364733,2,3,0,1
124000.0,830.8436974365256,"NAmes","Two-family",5,5,1967,"Y",147.14405374993925,2,4,0,1
123000.0,728.1029629368837,"NAmes","Single-family",5,5,1967,"Y",83.60457599428366,1,3,1,1
163000.0,1003.254911931404,"OldTown","",6,7,1905,"N",177.6132770011893,2,3,1,1
246578.0,375.7561221076416,"Blmngtn","Townhouse",7,5,2006,"Y",139.34095999047278,2,2,1,1
281213.0,1176.5021721862252,"Timber","Single-family",8,5,2005,"Y",230.56284179756895,2,4,1,1
160000.0,5313.535274303362,"Timber","Single-family",5,5,1948,"Y",156.71213300261837,1,3,2,1
137500.0,568.511116761129,"BrkSide","Single-family",5,8,1920,"Y",140.54858164372354,1,4,0,1
138000.0,668.8366079542693,"NAmes","Single-family",5,4,1950,"Y",176.87012521457345,1,3,0,1
137450.0,573.248709400805,"SWISU","Single-family",6,6,1925,"Y",149.37350910978682,2,3,1,1
120000.0,557.3638399618911,"BrkSide","Single-family",6,7,1929,"Y",107.57122111264498,1,3,1,1
193000.0,688.8088122195704,"Gilbert","Single-family",6,5,2004,"Y",147.98009950988208,2,3,1,1
193879.0,628.1490476370512,"CollgCr","Single-family",7,5,2006,"Y",120.20480148511452,2,2,1,1
282922.0,1417.1904570764352,"Somerst","Single-family",8,5,2007,"Y",135.99677695070142,2,3,0,1
105000.0,967.026262333881,"OldTown","Single-family",3,4,1915,"Y",112.77328361895597,1,3,0,1
275000.0,356.89864552226425,"Crawfor","Townhouse",8,5,2004,"Y",152.90348009621212,2,2,1,1
133000.0,784.4896047463617,"CollgCr","Single-family",5,7,1972,"Y",71.34257151512206,1,2,0,1
112000.0,815.6090858109006,"Mitchel","Single-family",5,5,1985,"Y",77.38067978137589,1,3,0,1
125500.0,718.9993535508395,"OldTown","Single-family",4,7,1910,"Y",126.61448564467626,1,3,0,1
215000.0,1908.4137880295152,"NWAmes","Single-family",7,6,1986,"Y",194.42708617337303,2,3,1,1
230000.0,1153.7431487211145,"CollgCr","Single-family",7,5,2001,"Y",170.9249109216466,2,3,0,1
140000.0,891.7821439390258,"NAmes","Single-family",6,8,1950,"Y",154.94714750940574,1,3,0,1
90000.0,668.8366079542693,"NAmes","Two-family",4,5,1949,"N",96.60973226006112,2,2,0,1
257000.0,1021.2763427568385,"SawyerW","Single-family",8,5,2005,"Y",171.29648681495453,2,2,1,1
207000.0,1212.545033837094,"BrkSide","Single-family",6,7,1923,"Y",171.66806270826245,1,4,1,1
175900.0,337.669593043579,"Blmngtn","Townhouse",7,5,2007,"Y",145.75064415003453,2,1,1,1
122500.0,1053.4176575279741,"OldTown","",4,6,1885,"Y",212.72719891878845,2,4,0,1
340000.0,1536.9307886949148,"NoRidge","Single-family",8,5,1998,"Y",227.59023465110553,2,3,1,1
124000.0,854.996130501541,"NAmes","Single-family",5,5,1963,"Y",106.27070548606724,1,3,0,1
223000.0,1521.6961770692897,"Crawfor","Single-family",6,5,1969,"Y",171.29648681495453,2,3,1,1
179900.0,1086.8594879256877,"NWAmes","Single-family",6,6,1968,"Y",131.5378662310063,2,3,1,1
127500.0,375.5703341609876,"NPkVill","Townhouse",6,5,1977,"Y",99.3036574865436,2,2,1,1
136500.0,411.9847717051645,"CollgCr","Townhouse",6,5,2003,"Y",78.7740893812806,1,1,0,1
274970.0,1829.0823348082727,"Edwards","Single-family",6,7,1966,"Y",204.45963529268707,2,4,1,1
144000.0,882.7714285263086,"NAmes","Single-family",5,5,1958,"Y",124.8495001514636,1,2,1,1
142000.0,995.9162880385725,"NAmes","Single-family",6,6,1959,"Y",116.30325460538128,1,3,0,1
271000.0,1016.6316440904894,"NoRidge","Single-family",7,5,1994,"Y",197.5854812664904,2,3,2,1
140000.0,1015.3311284639117,"NAmes","Single-family",5,6,1945,"Y",144.72881044343774,1,3,1,1
119000.0,668.8366079542693,"OldTown","Single-family",5,7,1940,"Y",74.68675455489341,1,2,2,1
182900.0,1165.4477893603143,"NWAmes","Single-family",6,7,1981,"Y",133.76732159085387,2,3,1,1
192140.0,2037.164835060712,"Gilbert","Single-family",5,5,2005,"Y",170.73912297499265,2,4,1,1
143750.0,457.78150055536656,"NPkVill","Townhouse",6,6,1976,"Y",88.99242644724862,2,2,0,1
64500.0,1003.254911931404,"OldTown","Single-family",4,6,1927,"Y",89.92136618051843,2,4,0,1
186500.0,953.1850603081608,"Gilbert","Single-family",6,5,2000,"Y",166.4660002019515,2,3,1,1
160000.0,1616.3551358894842,"Mitchel","Single-family",5,5,1977,"Y",104.59861396618156,2,3,1,1
174000.0,780.3093759466476,"NAmes","Single-family",6,9,1962,"Y",142.77803700357111,1,3,1,1
120500.0,836.0457599428366,"NAmes","Single-family",4,6,1971,"Y",80.26039295451233,1,3,0,1
394617.0,1155.9726040809621,"NridgHt","Single-family",8,5,2008,"Y",179.47115646772895,2,2,1,1
149700.0,688.0656604329546,"OldTown","Single-family",6,7,1957,"Y",114.81695103214957,1,2,0,1
197000.0,1076.0837870197577,"NWAmes","Single-family",7,6,1979,"Y",160.2421039890437,2,3,1,1
191000.0,1070.6959365667929,"Crawfor","Single-family",6,7,1922,"Y",237.34410185043862,2,3,1,1
149300.0,411.14872594522166,"CollgCr","Townhouse",6,5,2004,"Y",78.7740893812806,1,1,1,1
310000.0,1022.1123885167813,"Somerst","Single-family",10,5,2008,"Y",186.43820446725258,2,3,1,1
121000.0,822.4832398370974,"BrkSide","Single-family",6,6,1916,"N",88.43506260728672,1,2,1,1
179600.0,789.5987732793458,"CollgCr","Single-family",7,5,2004,"Y",132.0952300709682,2,3,0,1
129000.0,780.3093759466476,"Sawyer","Single-family",6,5,1966,"Y",84.81219764753443,1,3,0,1
157900.0,2428.4342507139595,"Mitchel","Single-family",5,7,1962,"Y",110.35804031245443,1,3,0,1
240000.0,928.9397332698185,"CollgCr","Single-family",8,5,1995,"Y",194.14840425339207,2,3,1,1
112000.0,1093.0833841385954,"Edwards","Single-family",4,7,1910,"N",125.03528809811758,1,2,0,1
92000.0,142.40646111026317,"MeadowV","",5,7,1970,"Y",58.52320319599857,1,1,0,1
136000.0,836.0457599428366,"NAmes","Two-family",5,5,1974,"Y",166.4660002019515,2,4,0,1
287090.0,860.3839809545059,"Somerst","Single-family",8,5,2008,"Y",146.58668990997737,2,3,1,1
145000.0,341.3853519766583,"Edwards","Townhouse",5,5,2005,"Y",99.58233940652454,1,2,0,1
84500.0,1599.3555387706465,"Mitchel","Single-family",5,5,2006,"Y",105.89912959275931,1,3,0,1
185000.0,696.7047999523638,"Somerst","Single-family",7,5,2004,"Y",113.42354143224485,2,2,0,1
175000.0,735.4415868297153,"Gilbert","Single-family",6,5,1999,"Y",152.99637406953912,2,3,1,1
210000.0,1223.8780985829858,"NWAmes","Single-family",6,6,1978,"Y",192.56920670683337,2,3,2,1
266500.0,839.9473068225699,"Crawfor","Single-family",7,9,1941,"Y",217.37189758513753,2,4,2,1
142125.0,902.6507388182827,"NAmes","Single-family",5,6,1950,"Y",100.13970324648643,1,2,0,1
147500.0,923.0874129502187,"Edwards","Single-family",5,6,1965,"Y",116.6748304986892,1,3,0,1
